Date,Group1,Group2
2023-03-21T20:00:00+01:00,,94.0
2023-03-21T21:00:00+01:00,,109.0
2023-03-21T22:00:00+01:00,,156.0
2023-03-21T23:00:00+01:00,,172.0
2023-03-22T00:00:00+01:00,,203.0
2023-03-22T02:00:00+01:00,,230.0
2023-03-22T03:00:00+01:00,,231.0
2023-03-22T04:00:00+01:00,,229.0
2023-03-22T05:00:00+01:00,,230.0
2023-03-22T06:00:00+01:00,,230.0
2023-03-22T07:00:00+01:00,,232.0
2023-03-22T08:00:00+01:00,,231.0
2023-03-22T09:00:00+01:00,,232.0
2023-03-22T10:00:00+01:00,,227.0
2023-03-22T11:00:00+01:00,,228.0
2023-03-22T12:00:00+01:00,,224.0
2023-03-22T15:00:00+01:00,,226.0
2023-03-22T16:00:00+01:00,,230.0
2023-03-22T17:00:00+01:00,,231.0
2023-03-22T18:00:00+01:00,,229.0
2023-03-22T19:00:00+01:00,,229.0
2023-03-22T20:00:00+01:00,,229.0
2023-03-22T21:00:00+01:00,,229.0
2023-03-22T22:00:00+01:00,,229.0
2023-03-22T23:00:00+01:00,,229.0
2023-03-23T00:00:00+01:00,,229.0
2023-03-23T02:00:00+01:00,,229.0
2023-03-23T03:00:00+01:00,,230.0
2023-03-23T04:00:00+01:00,,228.0
2023-03-23T05:00:00+01:00,,227.0
2023-03-23T06:00:00+01:00,,228.0
2023-03-23T07:00:00+01:00,,230.0
2023-03-23T08:00:00+01:00,,228.0
2023-03-23T09:00:00+01:00,,229.0
2023-03-23T10:00:00+01:00,,226.0
2023-03-23T11:00:00+01:00,,229.0
2023-03-23T12:00:00+01:00,,226.0
2023-03-23T13:00:00+01:00,,225.0
2023-03-23T14:00:00+01:00,,227.0
2023-03-23T15:00:00+01:00,,233.0
2023-03-23T16:00:00+01:00,,234.0
2023-03-23T17:00:00+01:00,,230.0
2023-03-23T18:00:00+01:00,,230.0
2023-03-23T19:00:00+01:00,,228.0
2023-03-23T20:00:00+01:00,,227.0
2023-03-23T21:00:00+01:00,,230.0
2023-03-23T22:00:00+01:00,,229.0
2023-03-23T23:00:00+01:00,,185.0
2023-03-24T00:00:00+01:00,,156.0
2023-03-24T02:00:00+01:00,,178.0
2023-03-24T03:00:00+01:00,,175.0
2023-03-24T04:00:00+01:00,,195.0
2023-03-24T05:00:00+01:00,,224.0
2023-03-24T06:00:00+01:00,,223.0
2023-03-24T07:00:00+01:00,,213.0
2023-03-24T08:00:00+01:00,,215.0
2023-03-24T09:00:00+01:00,,222.0
2023-03-24T10:00:00+01:00,,217.0
2023-03-24T11:00:00+01:00,,224.0
2023-03-24T12:00:00+01:00,,226.0
2023-03-24T13:00:00+01:00,,231.0
2023-03-24T14:00:00+01:00,,233.0
2023-03-24T15:00:00+01:00,,233.0
2023-03-24T16:00:00+01:00,,233.0
2023-03-24T17:00:00+01:00,,233.0
2023-03-24T18:00:00+01:00,,234.0
2023-03-24T19:00:00+01:00,,234.0
2023-03-24T20:00:00+01:00,,231.0
2023-03-24T21:00:00+01:00,,231.0
2023-03-24T22:00:00+01:00,,231.0
2023-03-24T23:00:00+01:00,,233.0
2023-03-25T00:00:00+01:00,,233.0
2023-03-25T02:00:00+01:00,,233.0
2023-03-25T03:00:00+01:00,,232.0
2023-03-25T04:00:00+01:00,,228.0
2023-03-25T05:00:00+01:00,,229.0
2023-03-25T06:00:00+01:00,,227.0
2023-03-25T07:00:00+01:00,,221.0
2023-03-25T08:00:00+01:00,,206.0
2023-03-25T09:00:00+01:00,,186.0
2023-03-25T10:00:00+01:00,,184.0
2023-03-25T11:00:00+01:00,,187.0
2023-03-25T12:00:00+01:00,,133.0
2023-03-25T13:00:00+01:00,,73.0
2023-03-25T14:00:00+01:00,,97.0
2023-03-25T15:00:00+01:00,,150.0
2023-03-25T16:00:00+01:00,,116.0
2023-03-25T17:00:00+01:00,,120.0
2023-03-25T18:00:00+01:00,,162.0
2023-03-25T19:00:00+01:00,,205.0
2023-03-25T20:00:00+01:00,,229.0
2023-03-25T21:00:00+01:00,,194.0
2023-03-25T22:00:00+01:00,,234.0
2023-03-25T23:00:00+01:00,,232.0
2023-03-26T00:00:00+01:00,,234.0
2023-03-26T03:00:00+02:00,,227.0
2023-03-26T04:00:00+02:00,,228.0
2023-03-26T05:00:00+02:00,,227.0
2023-03-26T06:00:00+02:00,,229.0
2023-03-26T07:00:00+02:00,,223.0
2023-03-26T08:00:00+02:00,,224.0
2023-03-26T09:00:00+02:00,,231.0
2023-03-26T10:00:00+02:00,,232.0
2023-03-26T11:00:00+02:00,,232.0
2023-03-26T12:00:00+02:00,,226.0
2023-03-26T13:00:00+02:00,,199.0
2023-03-26T14:00:00+02:00,,124.0
2023-03-26T15:00:00+02:00,,116.0
2023-03-26T16:00:00+02:00,,83.0
2023-03-26T17:00:00+02:00,,138.0
2023-03-26T18:00:00+02:00,,212.0
2023-03-26T19:00:00+02:00,,180.0
2023-03-26T20:00:00+02:00,,171.0
2023-03-26T21:00:00+02:00,,146.0
2023-03-26T22:00:00+02:00,,116.0
2023-03-26T23:00:00+02:00,,72.0
2023-03-27T00:00:00+02:00,,80.0
2023-03-27T01:00:00+02:00,,56.0
2023-03-27T03:00:00+02:00,,34.0
2023-03-27T04:00:00+02:00,,21.0
2023-03-27T05:00:00+02:00,,17.0
2023-03-27T06:00:00+02:00,,12.0
2023-03-27T07:00:00+02:00,,0.0
2023-03-27T08:00:00+02:00,,0.0
2023-03-27T09:00:00+02:00,,0.0
2023-03-27T10:00:00+02:00,,2.0
2023-03-27T11:00:00+02:00,,2.0
2023-03-27T12:00:00+02:00,,0.0
2023-03-27T13:00:00+02:00,,0.0
2023-03-27T14:00:00+02:00,,0.0
2023-03-27T15:00:00+02:00,,0.0
2023-03-27T16:00:00+02:00,,0.0
2023-03-27T17:00:00+02:00,,0.0
2023-03-27T18:00:00+02:00,,0.0
2023-03-27T19:00:00+02:00,,2.0
2023-03-27T20:00:00+02:00,,6.0
2023-03-27T21:00:00+02:00,,6.0
2023-03-27T22:00:00+02:00,,7.0
2023-03-27T23:00:00+02:00,,11.0
2023-03-28T00:00:00+02:00,,17.0
2023-03-28T01:00:00+02:00,,23.0
2023-03-28T03:00:00+02:00,,130.0
2023-03-28T04:00:00+02:00,,190.0
2023-03-28T05:00:00+02:00,,203.0
2023-03-28T06:00:00+02:00,,204.0
2023-03-28T07:00:00+02:00,,209.0
2023-03-28T08:00:00+02:00,,197.0
2023-03-28T09:00:00+02:00,,206.0
2023-03-28T10:00:00+02:00,,206.0
2023-03-28T11:00:00+02:00,,203.0
2023-03-28T12:00:00+02:00,,170.0
2023-03-28T13:00:00+02:00,,149.0
2023-03-28T14:00:00+02:00,,154.0
2023-03-28T15:00:00+02:00,,197.0
2023-03-28T16:00:00+02:00,,203.0
2023-03-28T17:00:00+02:00,,215.0
2023-03-28T18:00:00+02:00,,191.0
2023-03-28T19:00:00+02:00,,174.0
2023-03-28T20:00:00+02:00,,163.0
2023-03-28T21:00:00+02:00,,154.0
2023-03-28T22:00:00+02:00,,122.0
2023-03-28T23:00:00+02:00,,107.0
2023-03-29T00:00:00+02:00,,111.0
2023-03-29T01:00:00+02:00,,94.0
2023-03-29T03:00:00+02:00,,85.0
2023-03-29T04:00:00+02:00,,72.0
2023-03-29T05:00:00+02:00,,61.0
2023-03-29T06:00:00+02:00,,41.0
2023-03-29T07:00:00+02:00,,47.0
2023-03-29T08:00:00+02:00,,63.0
2023-03-29T09:00:00+02:00,,102.0
2023-03-29T10:00:00+02:00,,158.0
2023-03-29T11:00:00+02:00,,198.0
2023-03-29T12:00:00+02:00,,216.0
2023-03-29T13:00:00+02:00,,197.0
2023-03-29T14:00:00+02:00,,146.0
2023-03-29T15:00:00+02:00,,119.0
2023-03-29T16:00:00+02:00,,104.0
2023-03-29T17:00:00+02:00,,107.0
2023-03-29T18:00:00+02:00,,133.0
2023-03-29T19:00:00+02:00,,149.0
2023-03-29T20:00:00+02:00,,166.0
2023-03-29T21:00:00+02:00,,124.0
2023-03-29T22:00:00+02:00,,173.0
2023-03-29T23:00:00+02:00,,217.0
2023-03-30T00:00:00+02:00,,166.0
2023-03-30T01:00:00+02:00,,227.0
2023-03-30T03:00:00+02:00,,211.0
2023-03-30T04:00:00+02:00,,213.0
2023-03-30T05:00:00+02:00,,226.0
2023-03-30T06:00:00+02:00,,191.0
2023-03-30T07:00:00+02:00,,204.0
2023-03-30T08:00:00+02:00,,207.0
2023-03-30T09:00:00+02:00,,226.0
2023-03-30T10:00:00+02:00,,231.0
2023-03-30T11:00:00+02:00,,53.0
2023-03-30T12:00:00+02:00,,0.0
2023-03-30T13:00:00+02:00,,0.0
2023-03-30T14:00:00+02:00,,0.0
2023-03-30T15:00:00+02:00,,-2.0
2023-03-30T16:00:00+02:00,,-3.0
2023-03-30T17:00:00+02:00,,52.0
2023-03-30T18:00:00+02:00,,227.0
2023-03-30T19:00:00+02:00,,228.0
2023-03-30T20:00:00+02:00,,235.0
2023-03-30T21:00:00+02:00,,235.0
2023-03-30T22:00:00+02:00,,234.0
2023-03-30T23:00:00+02:00,,234.0
2023-03-31T00:00:00+02:00,,233.0
2023-03-31T01:00:00+02:00,,233.0
2023-03-31T03:00:00+02:00,,234.0
2023-03-31T04:00:00+02:00,,234.0
2023-03-31T05:00:00+02:00,,234.0
2023-03-31T06:00:00+02:00,,234.0
2023-03-31T07:00:00+02:00,,233.0
2023-03-31T08:00:00+02:00,,235.0
2023-03-31T09:00:00+02:00,,234.0
2023-03-31T10:00:00+02:00,,235.0
2023-03-31T11:00:00+02:00,,204.0
2023-03-31T12:00:00+02:00,,208.0
2023-03-31T13:00:00+02:00,,233.0
2023-03-31T14:00:00+02:00,,234.0
2023-03-31T15:00:00+02:00,,234.0
2023-03-31T16:00:00+02:00,,234.0
2023-03-31T17:00:00+02:00,,234.0
2023-03-31T18:00:00+02:00,,234.0
2023-03-31T19:00:00+02:00,,234.0
2023-03-31T20:00:00+02:00,,233.0
2023-03-31T21:00:00+02:00,,234.0
2023-03-31T22:00:00+02:00,,234.0
2023-03-31T23:00:00+02:00,,234.0
2023-03-31T00:00:00+02:00,,233.0
2023-03-31T01:00:00+02:00,,233.0
2023-03-31T03:00:00+02:00,,234.0
2023-03-31T04:00:00+02:00,,234.0
2023-03-31T05:00:00+02:00,,234.0
2023-03-31T06:00:00+02:00,,234.0
2023-03-31T07:00:00+02:00,,233.0
2023-03-31T08:00:00+02:00,,235.0
2023-03-31T09:00:00+02:00,,234.0
2023-03-31T10:00:00+02:00,,235.0
2023-03-31T11:00:00+02:00,,204.0
2023-03-31T12:00:00+02:00,,208.0
2023-03-31T13:00:00+02:00,,233.0
2023-03-31T14:00:00+02:00,,234.0
2023-03-31T15:00:00+02:00,,234.0
2023-03-31T16:00:00+02:00,,234.0
2023-03-31T17:00:00+02:00,,234.0
2023-03-31T18:00:00+02:00,,234.0
2023-03-31T19:00:00+02:00,,234.0
2023-03-31T20:00:00+02:00,,233.0
2023-03-31T21:00:00+02:00,,234.0
2023-03-31T22:00:00+02:00,,234.0
2023-03-31T23:00:00+02:00,,234.0
2023-04-01T00:00:00+02:00,,234.0
2023-04-01T01:00:00+02:00,,229.0
2023-04-01T03:00:00+02:00,,234.0
2023-04-01T04:00:00+02:00,,228.0
2023-04-01T05:00:00+02:00,,227.0
2023-04-01T06:00:00+02:00,,211.0
2023-04-01T07:00:00+02:00,,202.0
2023-04-01T08:00:00+02:00,,189.0
2023-04-01T09:00:00+02:00,,159.0
2023-04-01T10:00:00+02:00,,167.0
2023-04-01T11:00:00+02:00,,141.0
2023-04-01T12:00:00+02:00,,168.0
2023-04-01T13:00:00+02:00,,204.0
2023-04-01T14:00:00+02:00,,187.0
2023-04-01T15:00:00+02:00,,216.0
2023-04-01T16:00:00+02:00,,214.0
2023-04-01T17:00:00+02:00,,206.0
2023-04-01T18:00:00+02:00,,215.0
2023-04-01T19:00:00+02:00,,192.0
2023-04-01T20:00:00+02:00,,214.0
2023-04-01T21:00:00+02:00,,220.0
2023-04-01T22:00:00+02:00,,213.0
2023-04-01T23:00:00+02:00,,206.0
2023-04-02T00:00:00+02:00,,201.0
2023-04-02T01:00:00+02:00,,198.0
2023-04-02T03:00:00+02:00,,223.0
2023-04-02T04:00:00+02:00,,185.0
2023-04-02T05:00:00+02:00,,147.0
2023-04-02T06:00:00+02:00,,165.0
2023-04-02T07:00:00+02:00,,183.0
2023-04-02T08:00:00+02:00,,151.0
2023-04-02T09:00:00+02:00,,173.0
2023-04-02T10:00:00+02:00,,165.0
2023-04-02T11:00:00+02:00,,116.0
2023-04-02T12:00:00+02:00,,71.0
2023-04-02T13:00:00+02:00,,58.0
2023-04-02T14:00:00+02:00,,55.0
2023-04-02T15:00:00+02:00,,47.0
2023-04-02T16:00:00+02:00,,45.0
2023-04-02T17:00:00+02:00,,52.0
2023-04-02T18:00:00+02:00,,62.0
2023-04-02T19:00:00+02:00,,62.0
2023-04-02T20:00:00+02:00,,60.0
2023-04-02T21:00:00+02:00,,68.0
2023-04-02T22:00:00+02:00,,77.0
2023-04-02T23:00:00+02:00,,109.0
2023-04-03T00:00:00+02:00,,90.0
2023-04-03T01:00:00+02:00,,103.0
2023-04-03T03:00:00+02:00,,101.0
2023-04-03T04:00:00+02:00,,85.0
2023-04-03T05:00:00+02:00,,62.0
2023-04-03T06:00:00+02:00,,85.0
2023-04-03T07:00:00+02:00,,99.0
2023-04-03T08:00:00+02:00,,89.0
2023-04-03T09:00:00+02:00,,66.0
2023-04-03T10:00:00+02:00,,63.0
2023-04-03T11:00:00+02:00,,69.0
2023-04-03T12:00:00+02:00,,62.0
2023-04-03T13:00:00+02:00,,52.0
2023-04-03T14:00:00+02:00,,64.0
2023-04-03T15:00:00+02:00,,63.0
2023-04-03T16:00:00+02:00,,54.0
2023-04-03T17:00:00+02:00,,47.0
2023-04-03T18:00:00+02:00,,27.0
2023-04-03T19:00:00+02:00,,18.0
2023-04-03T20:00:00+02:00,,33.0
2023-04-03T21:00:00+02:00,,50.0
2023-04-03T22:00:00+02:00,,38.0
2023-04-03T23:00:00+02:00,,16.0
2023-04-04T00:00:00+02:00,,10.0
2023-04-04T01:00:00+02:00,,32.0
2023-04-04T03:00:00+02:00,,28.0
2023-04-04T04:00:00+02:00,,45.0
2023-04-04T05:00:00+02:00,,51.0
2023-04-04T06:00:00+02:00,,50.0
2023-04-04T07:00:00+02:00,,36.0
2023-04-04T08:00:00+02:00,,69.0
2023-04-04T09:00:00+02:00,,75.0
2023-04-04T10:00:00+02:00,,58.0
2023-04-04T11:00:00+02:00,,30.0
2023-04-04T12:00:00+02:00,,17.0
2023-04-04T13:00:00+02:00,,46.0
2023-04-04T14:00:00+02:00,,43.0
2023-04-04T15:00:00+02:00,,42.0
2023-04-04T16:00:00+02:00,,18.0
2023-04-04T17:00:00+02:00,,6.0
2023-04-04T18:00:00+02:00,,4.0
2023-04-04T19:00:00+02:00,,7.0
2023-04-04T20:00:00+02:00,,12.0
2023-04-04T21:00:00+02:00,,15.0
2023-04-04T22:00:00+02:00,,20.0
2023-04-04T23:00:00+02:00,,25.0
2023-04-05T00:00:00+02:00,,9.0
2023-04-05T01:00:00+02:00,,1.0
2023-04-05T03:00:00+02:00,,10.0
2023-04-05T04:00:00+02:00,,7.0
2023-04-05T05:00:00+02:00,,0.0
2023-04-05T06:00:00+02:00,,0.0
2023-04-05T07:00:00+02:00,,1.0
2023-04-05T08:00:00+02:00,,1.0
2023-04-05T09:00:00+02:00,,2.0
2023-04-05T10:00:00+02:00,,0.0
2023-04-05T11:00:00+02:00,,0.0
2023-04-05T12:00:00+02:00,,1.0
2023-04-05T13:00:00+02:00,,4.0
2023-04-05T14:00:00+02:00,,5.0
2023-04-05T15:00:00+02:00,,5.0
2023-04-05T16:00:00+02:00,,6.0
2023-04-05T17:00:00+02:00,,7.0
2023-04-05T18:00:00+02:00,,8.0
2023-04-05T19:00:00+02:00,,13.0
2023-04-05T20:00:00+02:00,,10.0
2023-04-05T21:00:00+02:00,,11.0
2023-04-05T22:00:00+02:00,,13.0
2023-04-05T23:00:00+02:00,,25.0
2023-04-06T00:00:00+02:00,,27.0
2023-04-06T01:00:00+02:00,,5.0
2023-04-06T03:00:00+02:00,,2.0
2023-04-06T04:00:00+02:00,,12.0
2023-04-06T05:00:00+02:00,,9.0
2023-04-06T06:00:00+02:00,,15.0
2023-04-14T12:00:00+02:00,,160.0
2023-04-15T14:00:00+02:00,,106.0
2023-04-16T02:00:00+02:00,,13.0
2023-04-16T03:00:00+02:00,,17.0
2023-04-16T04:00:00+02:00,,11.0
2023-04-16T05:00:00+02:00,,10.0
2023-04-16T06:00:00+02:00,,11.0
2023-04-16T07:00:00+02:00,,5.0
2023-04-16T08:00:00+02:00,,4.0
2023-04-16T09:00:00+02:00,,1.0
2023-04-16T10:00:00+02:00,,1.0
2023-04-16T11:00:00+02:00,,0.0
2023-04-16T12:00:00+02:00,,0.0
2023-04-16T13:00:00+02:00,,0.0
2023-04-16T14:00:00+02:00,,0.0
2023-04-16T15:00:00+02:00,,0.0
2023-04-16T16:00:00+02:00,,0.0
2023-04-16T17:00:00+02:00,,0.0
2023-04-16T18:00:00+02:00,,1.0
2023-04-16T19:00:00+02:00,,3.0
2023-04-16T20:00:00+02:00,,0.0
2023-04-16T21:00:00+02:00,,0.0
2023-04-16T22:00:00+02:00,,3.0
2023-04-16T23:00:00+02:00,,9.0
2023-04-17T00:00:00+02:00,,9.0
2023-04-17T01:00:00+02:00,,10.0
2023-04-17T02:00:00+02:00,,15.0
2023-04-17T03:00:00+02:00,,12.0
2023-04-17T04:00:00+02:00,,3.0
2023-04-17T05:00:00+02:00,,7.0
2023-04-17T06:00:00+02:00,,17.0
2023-04-17T07:00:00+02:00,,23.0
2023-04-17T08:00:00+02:00,,18.0
2023-04-17T09:00:00+02:00,,18.0
2023-04-17T10:00:00+02:00,,16.0
2023-04-17T11:00:00+02:00,,16.0
2023-04-17T12:00:00+02:00,,10.0
2023-04-17T13:00:00+02:00,,6.0
2023-04-17T14:00:00+02:00,,1.0
2023-04-17T15:00:00+02:00,,1.0
2023-04-17T16:00:00+02:00,,0.0
2023-04-17T17:00:00+02:00,,0.0
2023-04-17T18:00:00+02:00,,0.0
2023-04-17T19:00:00+02:00,,22.0
2023-04-17T20:00:00+02:00,,82.0
2023-04-17T21:00:00+02:00,,87.0
2023-04-17T22:00:00+02:00,,61.0
2023-04-17T23:00:00+02:00,,46.0
2023-04-18T00:00:00+02:00,,91.0
2023-04-18T01:00:00+02:00,,137.0
2023-04-18T02:00:00+02:00,,153.0
2023-04-18T03:00:00+02:00,,157.0
2023-04-18T04:00:00+02:00,,126.0
2023-04-18T05:00:00+02:00,,132.0
2023-04-18T06:00:00+02:00,,149.0
2023-04-18T07:00:00+02:00,,135.0
2023-04-18T08:00:00+02:00,,114.0
2023-04-18T09:00:00+02:00,,97.0
2023-04-18T10:00:00+02:00,,87.0
2023-04-18T11:00:00+02:00,,82.0
2023-04-18T12:00:00+02:00,,50.0
2023-04-18T13:00:00+02:00,,34.0
2023-04-18T14:00:00+02:00,,33.0
2023-04-18T15:00:00+02:00,,30.0
2023-04-18T16:00:00+02:00,,35.0
2023-04-18T17:00:00+02:00,,69.0
2023-04-18T18:00:00+02:00,,56.0
2023-04-18T19:00:00+02:00,,89.0
2023-04-18T20:00:00+02:00,,116.0
2023-04-18T21:00:00+02:00,,111.0
2023-04-18T22:00:00+02:00,,132.0
2023-04-18T23:00:00+02:00,,123.0
2023-04-19T00:00:00+02:00,,109.0
2023-04-19T01:00:00+02:00,,108.0
2023-04-19T02:00:00+02:00,,107.0
2023-04-19T03:00:00+02:00,,101.0
2023-04-19T04:00:00+02:00,,101.0
2023-04-19T05:00:00+02:00,,101.0
2023-04-19T06:00:00+02:00,,77.0
2023-04-19T07:00:00+02:00,,77.0
2023-04-19T08:00:00+02:00,,81.0
2023-04-19T09:00:00+02:00,,76.0
2023-04-19T10:00:00+02:00,,55.0
2023-04-19T11:00:00+02:00,,24.0
2023-04-19T12:00:00+02:00,,14.0
2023-04-19T13:00:00+02:00,,10.0
2023-04-19T14:00:00+02:00,,5.0
2023-04-19T15:00:00+02:00,,1.0
2023-04-19T16:00:00+02:00,,0.0
2023-04-19T17:00:00+02:00,,0.0
2023-04-19T18:00:00+02:00,,0.0
2023-04-19T19:00:00+02:00,,0.0
2023-04-19T20:00:00+02:00,,1.0
2023-04-19T21:00:00+02:00,,10.0
2023-04-19T22:00:00+02:00,,19.0
2023-04-19T23:00:00+02:00,,34.0
2023-04-20T00:00:00+02:00,,30.0
2023-04-20T01:00:00+02:00,,30.0
2023-04-20T02:00:00+02:00,,149.0
2023-04-20T03:00:00+02:00,,177.0
2023-04-20T04:00:00+02:00,,162.0
2023-04-20T05:00:00+02:00,,148.0
2023-04-20T06:00:00+02:00,,157.0
2023-04-20T07:00:00+02:00,,165.0
2023-04-20T08:00:00+02:00,,181.0
2023-04-20T09:00:00+02:00,,167.0
2023-04-20T10:00:00+02:00,,98.0
2023-04-20T11:00:00+02:00,,56.0
2023-04-20T12:00:00+02:00,,31.0
2023-04-20T13:00:00+02:00,,42.0
2023-04-20T14:00:00+02:00,,42.0
2023-04-20T15:00:00+02:00,,48.0
2023-04-20T16:00:00+02:00,,90.0
2023-04-20T17:00:00+02:00,,93.0
2023-04-20T18:00:00+02:00,,72.0
2023-04-20T19:00:00+02:00,,56.0
2023-04-20T20:00:00+02:00,,68.0
2023-04-20T21:00:00+02:00,,70.0
2023-04-20T22:00:00+02:00,,124.0
2023-04-20T23:00:00+02:00,,155.0
2023-04-21T00:00:00+02:00,,179.0
2023-04-21T01:00:00+02:00,,178.0
2023-04-21T02:00:00+02:00,,88.0
2023-04-21T03:00:00+02:00,,126.0
2023-04-21T04:00:00+02:00,,83.0
2023-04-21T05:00:00+02:00,,80.0
2023-04-21T06:00:00+02:00,,87.0
2023-04-21T07:00:00+02:00,,77.0
2023-04-21T08:00:00+02:00,,80.0
2023-04-21T09:00:00+02:00,,57.0
2023-04-21T10:00:00+02:00,,43.0
2023-04-21T11:00:00+02:00,,31.0
2023-04-21T12:00:00+02:00,,16.0
2023-04-21T13:00:00+02:00,,9.0
2023-04-21T14:00:00+02:00,,2.0
2023-04-21T15:00:00+02:00,,0.0
2023-04-21T16:00:00+02:00,,0.0
2023-04-21T17:00:00+02:00,,0.0
2023-04-21T18:00:00+02:00,,0.0
2023-04-21T19:00:00+02:00,,5.0
2023-04-21T20:00:00+02:00,,24.0
2023-04-21T21:00:00+02:00,,58.0
2023-04-21T22:00:00+02:00,,62.0
2023-04-21T23:00:00+02:00,,60.0
2023-04-22T00:00:00+02:00,,47.0
2023-04-22T01:00:00+02:00,,52.0
2023-04-22T02:00:00+02:00,,43.0
2023-04-22T03:00:00+02:00,,26.0
2023-04-22T04:00:00+02:00,,12.0
2023-04-22T05:00:00+02:00,,0.0
2023-04-22T06:00:00+02:00,,3.0
2023-04-22T07:00:00+02:00,,0.0
2023-04-22T08:00:00+02:00,,0.0
2023-04-22T09:00:00+02:00,,0.0
2023-04-22T10:00:00+02:00,,21.0
2023-04-22T11:00:00+02:00,,82.0
2023-04-22T12:00:00+02:00,,106.0
2023-04-22T13:00:00+02:00,,80.0
2023-04-22T14:00:00+02:00,,133.0
2023-04-22T15:00:00+02:00,,168.0
2023-04-22T16:00:00+02:00,,179.0
2023-04-22T17:00:00+02:00,,170.0
2023-04-22T18:00:00+02:00,,171.0
2023-04-22T19:00:00+02:00,,181.0
2023-04-22T20:00:00+02:00,,188.0
2023-04-22T21:00:00+02:00,,189.0
2023-04-22T22:00:00+02:00,,187.0
2023-04-22T23:00:00+02:00,,154.0
2023-04-23T00:00:00+02:00,,161.0
2023-04-23T01:00:00+02:00,,210.0
2023-04-23T02:00:00+02:00,,217.0
2023-04-23T03:00:00+02:00,,216.0
2023-04-23T04:00:00+02:00,,217.0
2023-04-23T05:00:00+02:00,,231.0
2023-04-23T06:00:00+02:00,,230.0
2023-04-23T07:00:00+02:00,,224.0
2023-04-23T08:00:00+02:00,,231.0
2023-04-23T09:00:00+02:00,,231.0
2023-04-23T10:00:00+02:00,,218.0
2023-04-23T11:00:00+02:00,,217.0
2023-04-23T12:00:00+02:00,,229.0
2023-04-23T13:00:00+02:00,,223.0
2023-04-23T14:00:00+02:00,,204.0
2023-04-23T15:00:00+02:00,,159.0
2023-04-23T16:00:00+02:00,,138.0
2023-04-23T17:00:00+02:00,,167.0
2023-04-23T18:00:00+02:00,,174.0
2023-04-23T19:00:00+02:00,,201.0
2023-04-23T20:00:00+02:00,,186.0
2023-04-23T21:00:00+02:00,,186.0
2023-04-23T22:00:00+02:00,,192.0
2023-04-23T23:00:00+02:00,,199.0
2023-04-24T00:00:00+02:00,,130.0
2023-04-24T01:00:00+02:00,,145.0
2023-04-24T02:00:00+02:00,,174.0
2023-04-24T03:00:00+02:00,,156.0
2023-04-24T04:00:00+02:00,,121.0
2023-04-24T05:00:00+02:00,,104.0
2023-04-24T06:00:00+02:00,,82.0
2023-04-24T07:00:00+02:00,,85.0
2023-04-24T08:00:00+02:00,,69.0
2023-04-24T09:00:00+02:00,,37.0
2023-04-24T10:00:00+02:00,,48.0
2023-04-24T11:00:00+02:00,,67.0
2023-04-24T12:00:00+02:00,,68.0
2023-04-24T13:00:00+02:00,,48.0
2023-04-24T14:00:00+02:00,,40.0
2023-04-24T15:00:00+02:00,,39.0
2023-04-24T16:00:00+02:00,,46.0
2023-04-24T17:00:00+02:00,,46.0
2023-04-24T18:00:00+02:00,,49.0
2023-04-24T19:00:00+02:00,,57.0
2023-04-24T20:00:00+02:00,,63.0
2023-04-24T21:00:00+02:00,,56.0
2023-04-24T22:00:00+02:00,,60.0
2023-04-24T23:00:00+02:00,,58.0
2023-04-25T00:00:00+02:00,,57.0
2023-04-25T01:00:00+02:00,,41.0
2023-04-25T02:00:00+02:00,,40.0
2023-04-25T03:00:00+02:00,,39.0
2023-04-25T04:00:00+02:00,,32.0
2023-04-25T05:00:00+02:00,,23.0
2023-04-25T06:00:00+02:00,,12.0
2023-04-25T07:00:00+02:00,,8.0
2023-04-25T08:00:00+02:00,,6.0
2023-04-25T09:00:00+02:00,,4.0
2023-04-25T10:00:00+02:00,,0.0
2023-04-25T11:00:00+02:00,,3.0
2023-04-25T12:00:00+02:00,,8.0
2023-04-25T13:00:00+02:00,,13.0
2023-04-25T14:00:00+02:00,,9.0
2023-04-25T15:00:00+02:00,,6.0
2023-04-25T16:00:00+02:00,,12.0
2023-04-25T17:00:00+02:00,,6.0
2023-04-25T18:00:00+02:00,,11.0
2023-04-25T19:00:00+02:00,,11.0
2023-04-25T20:00:00+02:00,,41.0
2023-04-25T21:00:00+02:00,,39.0
2023-04-25T22:00:00+02:00,,90.0
2023-04-25T23:00:00+02:00,,123.0
2023-04-26T00:00:00+02:00,,145.0
2023-04-26T01:00:00+02:00,,121.0
2023-04-26T03:00:00+02:00,,102.0
2023-04-26T04:00:00+02:00,,71.0
2023-04-26T05:00:00+02:00,,40.0
2023-04-26T06:00:00+02:00,,60.0
2023-04-26T07:00:00+02:00,,44.0
2023-04-26T08:00:00+02:00,,41.0
2023-04-26T09:00:00+02:00,,15.0
2023-04-26T10:00:00+02:00,,12.0
2023-04-26T11:00:00+02:00,,5.0
2023-04-26T12:00:00+02:00,,11.0
2023-04-26T13:00:00+02:00,,18.0
2023-04-26T14:00:00+02:00,,14.0
2023-04-26T15:00:00+02:00,,11.0
2023-04-26T16:00:00+02:00,,15.0
2023-04-26T17:00:00+02:00,,9.0
2023-04-26T18:00:00+02:00,,1.0
2023-04-26T19:00:00+02:00,,0.0
2023-04-26T20:00:00+02:00,,6.0
