Date,Group1
2023-09-28T17:00:00+02:00,135.0
2023-09-28T18:00:00+02:00,181.0
2023-09-28T19:00:00+02:00,196.0
2023-09-28T20:00:00+02:00,198.0
2023-09-28T21:00:00+02:00,199.0
2023-09-28T22:00:00+02:00,235.0
2023-09-28T23:00:00+02:00,239.0
2023-09-29T00:00:00+02:00,239.0
2023-09-29T01:00:00+02:00,239.0
2023-09-29T02:00:00+02:00,239.0
2023-09-29T03:00:00+02:00,239.0
2023-09-29T04:00:00+02:00,238.0
2023-09-29T05:00:00+02:00,214.0
2023-09-29T06:00:00+02:00,152.0
2023-09-29T07:00:00+02:00,132.0
2023-09-29T08:00:00+02:00,127.0
2023-09-29T09:00:00+02:00,115.0
2023-09-29T10:00:00+02:00,72.0
2023-09-29T11:00:00+02:00,47.0
2023-09-29T12:00:00+02:00,36.0
2023-09-29T13:00:00+02:00,23.0
2023-09-29T14:00:00+02:00,12.0
2023-09-29T15:00:00+02:00,8.0
2023-09-29T16:00:00+02:00,2.0
2023-09-29T17:00:00+02:00,1.0
2023-09-29T18:00:00+02:00,4.0
2023-09-29T19:00:00+02:00,1.0
2023-09-29T20:00:00+02:00,0.0
2023-09-29T21:00:00+02:00,0.0
2023-09-29T22:00:00+02:00,0.0
2023-09-29T23:00:00+02:00,0.0
2023-09-30T00:00:00+02:00,0.0
2023-09-30T01:00:00+02:00,0.0
2023-09-30T02:00:00+02:00,0.0
2023-09-30T03:00:00+02:00,0.0
2023-09-30T04:00:00+02:00,0.0
2023-09-30T05:00:00+02:00,0.0
2023-09-30T06:00:00+02:00,3.0
2023-09-30T07:00:00+02:00,0.0
2023-09-30T08:00:00+02:00,0.0
2023-09-30T09:00:00+02:00,0.0
2023-09-30T10:00:00+02:00,2.0
2023-09-30T11:00:00+02:00,2.0
2023-09-30T12:00:00+02:00,3.0
2023-09-30T13:00:00+02:00,2.0
2023-09-30T14:00:00+02:00,1.0
2023-09-30T15:00:00+02:00,1.0
2023-09-30T16:00:00+02:00,3.0
2023-09-30T17:00:00+02:00,2.0
2023-09-30T18:00:00+02:00,0.0
2023-09-30T19:00:00+02:00,0.0
2023-09-30T20:00:00+02:00,0.0
2023-09-30T21:00:00+02:00,0.0
2023-09-30T22:00:00+02:00,0.0
2023-09-30T23:00:00+02:00,8.0
